YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_DEP_IFR_2,DLY_ATC_PRE_2,FLT_DEP_3,DLY_ATC_PRE_3
2025,05,MAY,2025-05-07,LFKB,Bastia-Poretta,France,25,,,6,0
2025,05,MAY,2025-05-07,LFKC,Calvi-Sainte-Catherine,France,8,,,1,0
2025,05,MAY,2025-05-07,LFKF,Figari-Sud Corse,France,10,,,2,3
2025,05,MAY,2025-05-07,LFKJ,Ajaccio-Napoléon-Bonaparte,France,23,,,3,0
2025,05,MAY,2025-05-07,LFLB,Chambéry-Aix-les-Bains,France,5,,,,
2025,05,MAY,2025-05-07,LFLC,Clermont-Ferrand-Auvergne,France,14,,,6,0
2025,05,MAY,2025-05-07,LFLI,Annemasse,France,0,,,,
2025,05,MAY,2025-05-07,LFLL,Lyon-Saint-Exupéry,France,133,133,12,75,12
2025,05,MAY,2025-05-07,LFLP,Annecy-Meythet,France,2,,,,
2025,05,MAY,2025-05-07,LFLS,Grenoble-Isère,France,8,,,,
2025,05,MAY,2025-05-07,LFLX,Châteauroux-Déols,France,7,,,1,0
2025,05,MAY,2025-05-07,LFLY,Lyon-Bron,France,14,,,,
2025,05,MAY,2025-05-07,LFMD,Cannes-Mandelieu,France,12,,,,
2025,05,MAY,2025-05-07,LFMH,Saint-Etienne-Bouthéon,France,5,,,,
2025,05,MAY,2025-05-07,LFMI,Istres-Le Tubé,France,13,,,,
2025,05,MAY,2025-05-07,LFMK,Carcassonne-Salvaza,France,15,,,4,0
2025,05,MAY,2025-05-07,LFML,Marseille-Provence,France,136,136,63,75,38
2025,05,MAY,2025-05-07,LFMN,Nice-Côte d’Azur,France,215,215,144,118,148
2025,05,MAY,2025-05-07,LFMP,Perpignan-Rivesaltes,France,17,,,4,0
2025,05,MAY,2025-05-07,LFMT,Montpellier-Méditerranée,France,49,,,8,0
2025,05,MAY,2025-05-07,LFMU,Béziers-Vias,France,17,,,4,0
2025,05,MAY,2025-05-07,LFMV,Avignon-Caumont,France,14,,,,
2025,05,MAY,2025-05-07,LFOB,Beauvais-Tillé,France,59,,,57,58
2025,05,MAY,2025-05-07,LFOH,Le Havre-Octeville,France,2,,,,
2025,05,MAY,2025-05-07,LFOK,Châlons-Vatry,France,8,,,2,0
2025,05,MAY,2025-05-07,LFOP,Rouen,France,7,,,,
2025,05,MAY,2025-05-07,LFOT,Tours-Val de Loire,France,14,,,1,0
2025,05,MAY,2025-05-07,LFPB,Paris-Le Bourget,France,87,,,,
2025,05,MAY,2025-05-07,LFPG,Paris-Charles-de-Gaulle,France,672,669,386,470,355
2025,05,MAY,2025-05-07,LFPN,Toussus-le-Noble,France,37,,,,
2025,05,MAY,2025-05-07,LFPO,Paris-Orly,France,326,326,149,118,48
2025,05,MAY,2025-05-07,LFQQ,Lille-Lesquin,France,23,,,5,5
2025,05,MAY,2025-05-07,LFRB,Brest-Bretagne,France,18,,,5,0
2025,05,MAY,2025-05-07,LFRD,Dinard-Pleurtuit-Saint-Malo,France,5,,,,
2025,05,MAY,2025-05-07,LFRG,Deauville-Normandie,France,8,,,,
2025,05,MAY,2025-05-07,LFRH,Lorient-Lann Bihoué,France,7,,,,
2025,05,MAY,2025-05-07,LFRK,Caen-Carpiquet,France,8,,,2,0
2025,05,MAY,2025-05-07,LFRM,Le Mans,France,5,,,,
2025,05,MAY,2025-05-07,LFRN,Rennes-Saint-Jacques,France,14,,,6,0
2025,05,MAY,2025-05-07,LFRQ,Quimper-Pluguffan,France,1,,,,
2025,05,MAY,2025-05-07,LFRS,Nantes-Atlantique,France,78,,,38,6
2025,05,MAY,2025-05-07,LFRZ,Saint-Nazaire-Montoir,France,9,,,,
2025,05,MAY,2025-05-07,LFSB,Bâle-Mulhouse,France,127,125,37,77,19
2025,05,MAY,2025-05-07,LFSL,Brive-Souillac,France,7,,,1,0
2025,05,MAY,2025-05-07,LFST,Strasbourg-Entzheim,France,19,,,2,7
2025,05,MAY,2025-05-07,LFTH,Hyères-Le Palyvestre,France,10,,,,
2025,05,MAY,2025-05-07,LFTW,Nîmes-Garons,France,12,,,2,0
2025,05,MAY,2025-05-07,LGAV,Athens,Greece,380,382,1098,215,685
2025,05,MAY,2025-05-07,LGIR,Heraklion,Greece,94,,,45,46
2025,05,MAY,2025-05-07,LGKF,Kefallinia,Greece,10,,,3,0
2025,05,MAY,2025-05-07,LGKO,Kos,Greece,31,,,22,6
2025,05,MAY,2025-05-07,LGKR,Corfu,Greece,35,,,18,41
2025,05,MAY,2025-05-07,LGMK,Mikonos,Greece,13,,,8,0
2025,05,MAY,2025-05-07,LGPZ,Aktion,Greece,8,,,3,0
2025,05,MAY,2025-05-07,LGRP,Rodos,Greece,69,,,38,31
2025,05,MAY,2025-05-07,LGSA,Khania - Souda,Greece,37,,,27,0
2025,05,MAY,2025-05-07,LGSK,Skiathos,Greece,5,,,2,0
2025,05,MAY,2025-05-07,LGSR,Santorini,Greece,27,,,13,0
2025,05,MAY,2025-05-07,LGTS,Thessaloniki,Greece,75,,,57,12
2025,05,MAY,2025-05-07,LGZA,Zakinthos,Greece,22,,,7,0
2025,05,MAY,2025-05-07,LHBP,Budapest - Ferihegy,Hungary,197,197,11,143,43
2025,05,MAY,2025-05-07,LIBR,Brindisi,Italy,35,,,25,3
2025,05,MAY,2025-05-07,LICC,Catania,Italy,125,124,281,86,57
2025,05,MAY,2025-05-07,LICJ,Palermo Falcone-Borsellino,Italy,102,,,65,9
2025,05,MAY,2025-05-07,LIMC,Milan - Malpensa,Italy,330,330,348,192,227
2025,05,MAY,2025-05-07,LIME,Bergamo,Italy,154,153,139,132,116
2025,05,MAY,2025-05-07,LIMF,Torino Caselle,Italy,63,,,34,23
2025,05,MAY,2025-05-07,LIML,Milan - Linate,Italy,198,198,99,41,78
2025,05,MAY,2025-05-07,LIPE,Bologna,Italy,137,122,75,90,92
2025,05,MAY,2025-05-07,LIPH,Treviso,Italy,31,,,29,50
2025,05,MAY,2025-05-07,LIPZ,Venice,Italy,141,141,125,75,107
2025,05,MAY,2025-05-07,LIRA,Rome - Ciampino,Italy,76,,,31,8
2025,05,MAY,2025-05-07,LIRF,Rome - Fiumicino,Italy,461,456,482,199,175
2025,05,MAY,2025-05-07,LIRN,Naples,Italy,131,,,92,55
2025,05,MAY,2025-05-07,LIRP,Pisa San Giusto,Italy,77,,,51,56
2025,05,MAY,2025-05-07,LJLJ,Ljubljana,Slovenia,34,35,12,17,5
2025,05,MAY,2025-05-07,LJMB,Maribor,Slovenia,5,,,,
2025,05,MAY,2025-05-07,LJPZ,Portorož,Slovenia,1,,,,
2025,05,MAY,2025-05-07,LKKV,Karlovy Vary,Czech Republic,1,,,,
2025,05,MAY,2025-05-07,LKMT,Ostrava,Czech Republic,18,,,3,0
2025,05,MAY,2025-05-07,LKPR,Prague,Czech Republic,190,191,20,103,29
2025,05,MAY,2025-05-07,LKTB,Brno-Tuřany,Czech Republic,14,,,2,0
2025,05,MAY,2025-05-07,LLBG,Tel Aviv - Ben Gurion International,Israel,171,,,61,30
2025,05,MAY,2025-05-07,LMML,Malta,Malta,108,134,64,65,10
2025,05,MAY,2025-05-07,LOWG,Graz,Austria,25,,,3,0
2025,05,MAY,2025-05-07,LOWI,Innsbruck,Austria,16,,,2,0
2025,05,MAY,2025-05-07,LOWK,Klagenfurt,Austria,6,,,1,0
2025,05,MAY,2025-05-07,LOWL,Linz,Austria,26,,,2,0
2025,05,MAY,2025-05-07,LOWS,Salzburg,Austria,28,,,13,6
2025,05,MAY,2025-05-07,LOWW,Vienna,Austria,372,372,114,122,67
2025,05,MAY,2025-05-07,LPAZ,Santa Maria,Portugal,3,,,,
2025,05,MAY,2025-05-07,LPCS,Cascais,Portugal,11,,,,
2025,05,MAY,2025-05-07,LPFL,Flores,Portugal,2,,,,
2025,05,MAY,2025-05-07,LPFR,Faro,Portugal,118,118,42,85,22
2025,05,MAY,2025-05-07,LPHR,Horta,Portugal,7,,,,
2025,05,MAY,2025-05-07,LPMA,Madeira,Portugal,44,,,25,14
2025,05,MAY,2025-05-07,LPMT,Montijo,Portugal,2,,,,
2025,05,MAY,2025-05-07,LPPD,Ponta Delgada,Portugal,36,,,3,9
2025,05,MAY,2025-05-07,LPPR,Porto,Portugal,157,158,92,113,75
2025,05,MAY,2025-05-07,LPPS,Porto Santo,Portugal,3,,,2,0
2025,05,MAY,2025-05-07,LPPT,Lisbon,Portugal,316,317,1077,117,235
2025,05,MAY,2025-05-07,LQSA,Sarajevo,Bosnia and Herzegovina,29,,,15,0
2025,05,MAY,2025-05-07,LRBS,Bucharest - Băneasa,Romania,16,,,4,0
2025,05,MAY,2025-05-07,LROP,Bucharest - Otopeni,Romania,177,177,70,130,21
2025,05,MAY,2025-05-07,LSGG,Geneva,Switzerland,231,230,100,136,74
2025,05,MAY,2025-05-07,LSGS,Sion,Switzerland,5,,,,
2025,05,MAY,2025-05-07,LSZH,Zürich,Switzerland,383,383,388,232,300
2025,05,MAY,2025-05-07,LTAC,Ankara - Esenboğa,Türkiye,129,,,86,141
2025,05,MAY,2025-05-07,LTAI,Antalya,Türkiye,341,,,145,301
2025,05,MAY,2025-05-07,LTBA,Istanbul Atatürk,Türkiye,34,,,,
2025,05,MAY,2025-05-07,LTBJ,Izmir - Adnan Menderes,Türkiye,86,,,60,64
2025,05,MAY,2025-05-07,LTFJ,Istanbul Sabiha Gökçen,Türkiye,341,,,99,554
2025,05,MAY,2025-05-07,LTFM,Istanbul,Türkiye,727,,,552,398
2025,05,MAY,2025-05-07,LUKK,Chișinău,Moldova,54,,,18,7
2025,05,MAY,2025-05-07,LWSK,Skopje,Republic of North Macedonia,36,,,21,4
2025,05,MAY,2025-05-07,LYBE,Belgrade - Nikola Tesla,Serbia,113,,,84,14
2025,05,MAY,2025-05-07,LYPG,Podgorica,Montenegro,24,,,11,0
2025,05,MAY,2025-05-07,LZIB,Bratislava,Slovakia,27,,,11,0
2025,05,MAY,2025-05-07,UDYZ,Yerevan,Armenia,46,,,8,20
2025,05,MAY,2025-05-07,UGTB,Tbilisi,Georgia,69,,,13,19
2025,05,MAY,2025-05-08,BIKF,Keflavik,Iceland,99,95,0,17,0
2025,05,MAY,2025-05-08,EBAW,Antwerp,Belgium,11,,,1,0
2025,05,MAY,2025-05-08,EBBR,Brussels,Belgium,297,300,145,179,153
2025,05,MAY,2025-05-08,EBCI,Charleroi,Belgium,105,105,0,97,20
2025,05,MAY,2025-05-08,EBLG,Liège,Belgium,55,,,2,0
2025,05,MAY,2025-05-08,EBOS,Ostend-Bruges,Belgium,8,,,5,0
2025,05,MAY,2025-05-08,EDDB,Berlin - Brandenburg,Germany,286,286,74,203,64
2025,05,MAY,2025-05-08,EDDC,Dresden,Germany,21,,,10,0
2025,05,MAY,2025-05-08,EDDE,Erfurt,Germany,5,,,2,0
2025,05,MAY,2025-05-08,EDDF,Frankfurt,Germany,704,704,49,471,69
2025,05,MAY,2025-05-08,EDDG,Muenster-Osnabrueck,Germany,31,35,0,12,0
2025,05,MAY,2025-05-08,EDDH,Hamburg,Germany,183,179,39,138,40
2025,05,MAY,2025-05-08,EDDK,Cologne-Bonn,Germany,189,,,89,39
2025,05,MAY,2025-05-08,EDDL,Dusseldorf,Germany,251,251,0,196,155
2025,05,MAY,2025-05-08,EDDM,Munich,Germany,511,511,0,354,27
2025,05,MAY,2025-05-08,EDDN,Nuremberg,Germany,66,68,6,31,5
2025,05,MAY,2025-05-08,EDDP,Leipzig-Halle,Germany,121,117,12,11,0
2025,05,MAY,2025-05-08,EDDR,Saarbruecken,Germany,8,8,0,2,0
2025,05,MAY,2025-05-08,EDDS,Stuttgart,Germany,137,139,26,99,22
2025,05,MAY,2025-05-08,EDDV,Hanover,Germany,87,80,12,41,8
2025,05,MAY,2025-05-08,EDDW,Bremen,Germany,45,46,0,16,0
2025,05,MAY,2025-05-08,EETN,Tallinn,Estonia,56,65,0,46,0
2025,05,MAY,2025-05-08,EETU,Tartu,Estonia,3,,,2,0
2025,05,MAY,2025-05-08,EFHK,Helsinki - Vantaa,Finland,237,234,235,211,264
2025,05,MAY,2025-05-08,EGAA,Belfast - Aldergrove,United Kingdom,87,,,51,4
